id,start_datetime,name,partner_ids:id,categ_ids:id,user_id:id,description,opportunity_id:id,stop_datetime
scenario.phonecall_-2142097615,2015-12-14 16:59:47,Stand Werkof Scuol / Hobosensor auswerten,,specific_building_project.event_type_phonecall,scenario.res_users_mka,{\rtf1\deff0{\fonttbl{\f0 Calibri;}{\f1 tahoma;}}{\colortbl ;\red0\green0\blue0 ;\red0\green0\blue255 ;}{\*\defchp \f1\fs20\cf1}{\*\listoverridetable}{\stylesheet {\ql\f1\fs20\cf1 Normal;}{\*\cs1\f1\fs20\cf1 Default Paragraph Font;}{\*\cs2\sbasedon1\f1\fs20\cf1 Line Number;}{\*\cs3\ul\f1\fs20\cf2 Hyperlink;}{\*\ts4\tsrowd\f1\fs20\cf1\ql\trautofit1\tscellpaddfl3\tscellpaddl108\tscellpaddfr3\tscellpaddr108\tsvertalt\cltxlrtb Normal Table;}{\*\ts5\tsrowd\sbasedon4\f1\fs20\cf1\ql\trbrdrt\brdrs\brdrw10\trbrdrl\brdrs\brdrw10\trbrdrb\brdrs\brdrw10\trbrdrr\brdrs\brdrw10\trbrdrh\brdrs\brdrw10\trbrdrv\brdrs\brdrw10\trautofit1\tscellpaddfl3\tscellpaddl108\tscellpaddfr3\tscellpaddr108\tsvertalt\cltxlrtb Table Simple 1;}}\nouicompat\splytwnine\htmautsp\pard\plain\ql{\lang2055\langfe2055\f1\fs20\cf1 Markus wird den Hobosensor in den Weihnachtsferien demont}{\lang2055\langfe2055\f1\fs20\cf1 ieren und mir per Post zukommen lassen.}\lang2055\langfe2055\f1\fs20\cf1\par\pard\plain\ql\f1\fs20\cf1\par\pard\plain\ql{\lang2055\langfe2055\f1\fs20\cf1 Beim Werkho}{\lang2055\langfe2055\f1\fs20\cf1 f B+D l\u228\'e4uft alles i.O.}\f1\fs20\cf1\par},scenario.crm_lead_dummy_calls455,2015-12-14 17:59:47
scenario.phonecall_-2142084185,2015-11-25 07:47:28,PD9 in Leuchtenschiene,,specific_building_project.event_type_phonecall,scenario.res_users_mka,"{\rtf1\deff0{\fonttbl{\f0 Calibri;}{\f1 tahoma;}}{\colortbl ;\red0\green0\blue0 ;\red0\green0\blue255 ;}{\*\defchp \f1\fs20\cf1}{\*\listoverridetable}{\stylesheet {\ql\f1\fs20\cf1 Normal;}{\*\cs1\f1\fs20\cf1 Default Paragraph Font;}{\*\cs2\sbasedon1\f1\fs20\cf1 Line Number;}{\*\cs3\ul\f1\fs20\cf2 Hyperlink;}{\*\ts4\tsrowd\f1\fs20\cf1\ql\trautofit1\tscellpaddfl3\tscellpaddl108\tscellpaddfr3\tscellpaddr108\tsvertalt\cltxlrtb Normal Table;}{\*\ts5\tsrowd\sbasedon4\f1\fs20\cf1\ql\trbrdrt\brdrs\brdrw10\trbrdrl\brdrs\brdrw10\trbrdrb\brdrs\brdrw10\trbrdrr\brdrs\brdrw10\trbrdrh\brdrs\brdrw10\trbrdrv\brdrs\brdrw10\trautofit1\tscellpaddfl3\tscellpaddl108\tscellpaddfr3\tscellpaddr108\tsvertalt\cltxlrtb Table Simple 1;}}\nouicompat\splytwnine\htmautsp\pard\plain\ql{\lang2055\langfe2055\f1\fs20\cf1 Beleuchtung kommt nun trotzdem auf Leuchtenschi}{\lang2055\langfe2055\f1\fs20\cf1 e}{\lang2055\langfe2055\f1\fs20\cf1 nen. }{\lang2055\langfe2055\f1\fs20\cf1 W\u252\'fcrde gerne den PD}{\lang2055\langfe2055\f1\fs20\cf1 9 einbauen. Es hat am Anfang des Leuchtenbandes immer ca. 30 cm leere}{\lang2055\langfe2055\f1\fs20\cf1  Schiene. W\u228\'e4re m\u246\'f6glich, braucht aber immer zwei Melder pro }{\lang2055\langfe2055\f1\fs20\cf1 Strang.}\lang2055\langfe2055\f1\fs20\cf1\par\pard\plain\ql\f1\fs20\cf1\par\pard\plain\ql{\lang2055\langfe2055\f1\fs20\cf1 Wird das so vorshene und schickt gegebenenfalls nochmals Pl\u228\'e4ne zur Kontrolle.}\f1\fs20\cf1\par}",scenario.crm_lead_dummy_calls455,2015-11-25 08:47:28
scenario.phonecall_-2142081274,2015-11-30 07:55:11,Termin für Planungsberatung / Weihnachtsbesuch vereinbaren,,specific_building_project.event_type_phonecall,scenario.res_users_mka,{\rtf1\deff0{\fonttbl{\f0 Calibri;}{\f1 tahoma;}}{\colortbl ;\red0\green0\blue0 ;\red0\green0\blue255 ;}{\*\defchp \f1\fs20\cf1}{\*\listoverridetable}{\stylesheet {\ql\f1\fs20\cf1 Normal;}{\*\cs1\f1\fs20\cf1 Default Paragraph Font;}{\*\cs2\sbasedon1\f1\fs20\cf1 Line Number;}{\*\cs3\ul\f1\fs20\cf2 Hyperlink;}{\*\ts4\tsrowd\f1\fs20\cf1\ql\trautofit1\tscellpaddfl3\tscellpaddl108\tscellpaddfr3\tscellpaddr108\tsvertalt\cltxlrtb Normal Table;}{\*\ts5\tsrowd\sbasedon4\f1\fs20\cf1\ql\trbrdrt\brdrs\brdrw10\trbrdrl\brdrs\brdrw10\trbrdrb\brdrs\brdrw10\trbrdrr\brdrs\brdrw10\trbrdrh\brdrs\brdrw10\trbrdrv\brdrs\brdrw10\trautofit1\tscellpaddfl3\tscellpaddl108\tscellpaddfr3\tscellpaddr108\tsvertalt\cltxlrtb Table Simple 1;}}\nouicompat\splytwnine\htmautsp\pard\plain\ql{\lang2055\langfe2055\f1\fs20\cf1 Termin vereinbart}{\lang2055\langfe2055\f1\fs20\cf1 : 3.12. 10.30 Uhr}\f1\fs20\cf1\par},scenario.crm_lead_dummy_calls455,2015-11-30 08:55:11
scenario.phonecall_-2142081280,2015-11-26 07:20:00,Besprechung Melderplatzierung,,specific_building_project.event_type_phonecall,scenario.res_users_mka,"{\rtf1\deff0{\fonttbl{\f0 Calibri;}{\f1 tahoma;}}{\colortbl ;\red0\green0\blue0 ;\red0\green0\blue255 ;}{\*\defchp \f1\fs20\cf1}{\*\listoverridetable}{\stylesheet {\ql\f1\fs20\cf1 Normal;}{\*\cs1\f1\fs20\cf1 Default Paragraph Font;}{\*\cs2\sbasedon1\f1\fs20\cf1 Line Number;}{\*\cs3\ul\f1\fs20\cf2 Hyperlink;}{\*\ts4\tsrowd\f1\fs20\cf1\ql\trautofit1\tscellpaddfl3\tscellpaddl108\tscellpaddfr3\tscellpaddr108\tsvertalt\cltxlrtb Normal Table;}{\*\ts5\tsrowd\sbasedon4\f1\fs20\cf1\ql\trbrdrt\brdrs\brdrw10\trbrdrl\brdrs\brdrw10\trbrdrb\brdrs\brdrw10\trbrdrr\brdrs\brdrw10\trbrdrh\brdrs\brdrw10\trbrdrv\brdrs\brdrw10\trautofit1\tscellpaddfl3\tscellpaddl108\tscellpaddfr3\tscellpaddr108\tsvertalt\cltxlrtb Table Simple 1;}}\nouicompat\splytwnine\htmautsp\pard\plain\ql{\lang2055\langfe2055\f1\fs20\cf1 Haben ein paar Punkte zusammen angeschaut. M\u246\'f6chte}{\lang2055\langfe2055\f1\fs20\cf1  aber wenn m\u246\'f6glich mit mir zusammen nochmals die Pl\u228\'e4ne bei sich im B\u252\'fcro besprechen.}\lang2055\langfe2055\f1\fs20\cf1\par\pard\plain\ql{\lang2055\langfe2055\f1\fs20\cf1 Haben vereinbart, dass ich nochmals einen }{\lang2055\langfe2055\f1\fs20\cf1 T}{\lang2055\langfe2055\f1\fs20\cf1 ermin bei ihm in Chur ins Auge fasse.}\f1\fs20\cf1\par}",scenario.crm_lead_dummy_calls455,2015-11-26 08:20:00
scenario.phonecall_-2142173944,2015-09-25 08:34:44,Offerte Kommission Marra,,specific_building_project.event_type_phonecall,scenario.res_users_fbo,{\rtf1\deff0{\fonttbl{\f0 Calibri;}{\f1 tahoma;}}{\colortbl ;\red0\green0\blue0 ;\red0\green0\blue255 ;}{\*\defchp \f1\fs20\cf1}{\*\listoverridetable}{\stylesheet {\ql\f1\fs20\cf1 Normal;}{\*\cs1\f1\fs20\cf1 Default Paragraph Font;}{\*\cs2\sbasedon1\f1\fs20\cf1 Line Number;}{\*\cs3\ul\f1\fs20\cf2 Hyperlink;}{\*\ts4\tsrowd\f1\fs20\cf1\ql\trautofit1\tscellpaddfl3\tscellpaddl108\tscellpaddfr3\tscellpaddr108\tsvertalt\cltxlrtb Normal Table;}{\*\ts5\tsrowd\sbasedon4\f1\fs20\cf1\ql\trbrdrt\brdrs\brdrw10\trbrdrl\brdrs\brdrw10\trbrdrb\brdrs\brdrw10\trbrdrr\brdrs\brdrw10\trbrdrh\brdrs\brdrw10\trbrdrv\brdrs\brdrw10\trautofit1\tscellpaddfl3\tscellpaddl108\tscellpaddfr3\tscellpaddr108\tsvertalt\cltxlrtb Table Simple 1;}}\nouicompat\splytwnine\htmautsp\pard\plain\ql{\lang1031\langfe1031\f1\fs20\cf1 15x 535939128 PD2 S 360 UP Master 1C/W}\lang1031\langfe1031\f1\fs20\cf1\par\pard\plain\ql{\lang1031\langfe1031\f1\fs20\cf1 11x}{\lang1031\langfe1031\f1\fs20\cf1  535933028 }{\lang1031\langfe1031\f1\fs20\cf1 PD2 S 360 UP Slave/W}\lang1031\langfe1031\f1\fs20\cf1\par\pard\plain\ql{\lang1031\langfe1031\f1\fs20\cf1 3x}{\lang1031\langfe1031\f1\fs20\cf1  535952105}{\lang1031\langfe1031\f1\fs20\cf1  PD2 S 180 C Master 1C EDI/W}\b\f1\fs20\cf1\par},scenario.crm_lead_dummy_calls456,2015-09-25 09:34:44
scenario.phonecall_-2142172025,2015-09-28 08:59:53,Abklärung zu Schaltung Treppenhaus,,specific_building_project.event_type_phonecall,scenario.res_users_fbo,"{\rtf1\deff0{\fonttbl{\f0 Calibri;}{\f1 tahoma;}}{\colortbl ;\red0\green0\blue0 ;\red0\green0\blue255 ;}{\*\defchp \f1\fs20\cf1}{\*\listoverridetable}{\stylesheet {\ql\f1\fs20\cf1 Normal;}{\*\cs1\f1\fs20\cf1 Default Paragraph Font;}{\*\cs2\sbasedon1\f1\fs20\cf1 Line Number;}{\*\cs3\ul\f1\fs20\cf2 Hyperlink;}{\*\ts4\tsrowd\f1\fs20\cf1\ql\trautofit1\tscellpaddfl3\tscellpaddl108\tscellpaddfr3\tscellpaddr108\tsvertalt\cltxlrtb Normal Table;}{\*\ts5\tsrowd\sbasedon4\f1\fs20\cf1\ql\trbrdrt\brdrs\brdrw10\trbrdrl\brdrs\brdrw10\trbrdrb\brdrs\brdrw10\trbrdrr\brdrs\brdrw10\trbrdrh\brdrs\brdrw10\trbrdrv\brdrs\brdrw10\trautofit1\tscellpaddfl3\tscellpaddl108\tscellpaddfr3\tscellpaddr108\tsvertalt\cltxlrtb Table Simple 1;}}\nouicompat\splytwnine\htmautsp\pard\plain\ql{\lang1031\langfe1031\f1\fs20\cf1 Er m\u246\'f6chte gerne }{\lang1031\langfe1031\f1\fs20\cf1 jedes Stockwerk}{\lang1031\langfe1031\f1\fs20\cf1  }{\lang1031\langfe1031\f1\fs20\cf1 (Gruppe A) autonom schalten. D}{\lang1031\langfe1031\f1\fs20\cf1 as Leuchtenband (Gruppe B}{\lang1031\langfe1031\f1\fs20\cf1 ) scha}{\lang1031\langfe1031\f1\fs20\cf1 ltet }{\lang1031\langfe1031\f1\fs20\cf1 \u252\'fcber d}{\lang1031\langfe1031\f1\fs20\cf1 as ganze Treppenhaus. Er l\u246\'f6st dies}{\lang1031\langfe1031\f1\fs20\cf1 , indem er }{\lang1031\langfe1031\f1\fs20\cf1 mit allen Melder}{\lang1031\langfe1031\f1\fs20\cf1 n }{\lang1031\langfe1031\f1\fs20\cf1 per Impuls auf die Hau}{\lang1031\langfe1031\f1\fs20\cf1 ptverteilung geht. }\f1\fs20\cf1\par}",scenario.crm_lead_dummy_calls457,2015-09-28 09:59:53
scenario.phonecall_-2142171778,2015-09-28 10:59:19,Planungsberatung,,specific_building_project.event_type_phonecall,scenario.res_users_fbo,"{\rtf1\deff0{\fonttbl{\f0 Calibri;}{\f1 tahoma;}}{\colortbl ;\red0\green0\blue0 ;\red0\green0\blue255 ;}{\*\defchp \f1\fs20\cf1}{\*\listoverridetable}{\stylesheet {\ql\f1\fs20\cf1 Normal;}{\*\cs1\f1\fs20\cf1 Default Paragraph Font;}{\*\cs2\sbasedon1\f1\fs20\cf1 Line Number;}{\*\cs3\ul\f1\fs20\cf2 Hyperlink;}{\*\ts4\tsrowd\f1\fs20\cf1\ql\trautofit1\tscellpaddfl3\tscellpaddl108\tscellpaddfr3\tscellpaddr108\tsvertalt\cltxlrtb Normal Table;}{\*\ts5\tsrowd\sbasedon4\f1\fs20\cf1\ql\trbrdrt\brdrs\brdrw10\trbrdrl\brdrs\brdrw10\trbrdrb\brdrs\brdrw10\trbrdrr\brdrs\brdrw10\trbrdrh\brdrs\brdrw10\trbrdrv\brdrs\brdrw10\trautofit1\tscellpaddfl3\tscellpaddl108\tscellpaddfr3\tscellpaddr108\tsvertalt\cltxlrtb Table Simple 1;}}\nouicompat\splytwnine\htmautsp\pard\plain\ql{\lang1031\langfe1031\f1\fs20\cf1 Er h\u228\'e4tte gerne die St\u252\'fcckzahlen und eine Offerte \u252\'fcber EM Z\u252\'fcrich. Habe ihm}{\lang1031\langfe1031\f1\fs20\cf1  }{\lang1031\langfe1031\f1\fs20\cf1 von}{\lang1031\langfe1031\f1\fs20\cf1  }{\lang1031\langfe1031\f1\fs20\cf1 Haus A-D jeweils }{\lang1031\langfe1031\f1\fs20\cf1 im }{\lang1031\langfe1031\f1\fs20\cf1 UG und EG\~}{\lang1031\langfe1031\f1\fs20\cf1 die Melder defini}{\lang1031\langfe1031\f1\fs20\cf1 ert. Die OG's kann er}{\lang1031\langfe1031\f1\fs20\cf1  gem\u228\'e4ss EG\~und UG\~\u252\'fcbernehmen }{\lang1031\langfe1031\f1\fs20\cf1 (nur Treppenhaus). }\lang1031\langfe1031\f1\fs20\cf1\par\pard\plain\ql\f1\fs20\cf1\par\pard\plain\ql{\lang1031\langfe1031\f1\fs20\cf1 Habe ihm noch kurz das }{\lang1031\langfe1031\f1\fs20\cf1 Prinzip im Treppenhaus gem\u228\'e4ss Planer erkl\u228\'e4rt. }{\lang1031\langfe1031\f1\fs20\cf1 Jedes Stockwerk autonom, }{\lang1031\langfe1031\f1\fs20\cf1 LED\~\u252\'fcber das ganz}{\lang1031\langfe1031\f1\fs20\cf1 e Treppenhaus. }{\lang1031\langfe1031\f1\fs20\cf1 Deshalb zwei Lichtgruppen. Geschaltet wird alles \u252\'fcber die Haup}{\lang1031\langfe1031\f1\fs20\cf1 tverteilung und auf Impuls}{\lang1031\langfe1031\f1\fs20\cf1  (Min}{\lang1031\langfe1031\f1\fs20\cf1 uterie}{\lang1031\langfe1031\f1\fs20\cf1 ).}\lang1031\langfe1031\f1\fs20\cf1\par\pard\plain\ql\f1\fs20\cf1\par\pard\plain\ql{\lang1031\langfe1031\f1\fs20\cf1 Schicke ihm alles noch }{\lang1031\langfe1031\f1\fs20\cf1 per Mail. }\f1\fs20\cf1\par}",scenario.crm_lead_dummy_calls457,2015-09-28 11:59:19
scenario.phonecall_-2142082571,2015-11-26 11:23:14,Offertnachbearbeitung (Erst Mitte Januar aktuell),,specific_building_project.event_type_phonecall,scenario.res_users_fbo,"{\rtf1\deff0{\fonttbl{\f0 Calibri;}{\f1 tahoma;}}{\colortbl ;\red0\green0\blue0 ;\red0\green0\blue255 ;}{\*\defchp \f1\fs20\cf1}{\*\listoverridetable}{\stylesheet {\ql\f1\fs20\cf1 Normal;}{\*\cs1\f1\fs20\cf1 Default Paragraph Font;}{\*\cs2\sbasedon1\f1\fs20\cf1 Line Number;}{\*\cs3\ul\f1\fs20\cf2 Hyperlink;}{\*\ts4\tsrowd\f1\fs20\cf1\ql\trautofit1\tscellpaddfl3\tscellpaddl108\tscellpaddfr3\tscellpaddr108\tsvertalt\cltxlrtb Normal Table;}{\*\ts5\tsrowd\sbasedon4\f1\fs20\cf1\ql\trbrdrt\brdrs\brdrw10\trbrdrl\brdrs\brdrw10\trbrdrb\brdrs\brdrw10\trbrdrr\brdrs\brdrw10\trbrdrh\brdrs\brdrw10\trbrdrv\brdrs\brdrw10\trautofit1\tscellpaddfl3\tscellpaddl108\tscellpaddfr3\tscellpaddr108\tsvertalt\cltxlrtb Table Simple 1;}}\nouicompat\splytwnine\htmautsp\pard\plain\ql{\lang1031\langfe1031\f1\fs20\cf1 Sind jetzt am einlegen. Die Elektroinstallationen folgen Mitte Januar und er schaut es dann nochmals an. }\lang1031\langfe1031\f1\fs20\cf1\par\pard\plain\ql\lang1031\langfe1031\f1\fs20\cf1\par\pard\plain\ql{\lang1031\langfe1031\f1\fs20\cf1 Er hat unsere Planungsberatung und Offerte.}\lang1031\langfe1031\f1\fs20\cf1\par\pard\plain\ql\lang1031\langfe1031\f1\fs20\cf1\par\pard\plain\ql{\lang1031\langfe1031\f1\fs20\cf1 Next Step:\~}\lang1031\langfe1031\f1\fs20\cf1\par\pard\plain\ql{\lang1031\langfe1031\f1\fs20\cf1 Mitte Januar anrufen und nachfragen, ob immer noch alles klar ist und ob er bestellt hat.}\lang1031\langfe1031\f1\fs20\cf1\par}",scenario.crm_lead_dummy_calls457,2015-11-26 12:23:14
scenario.phonecall_-2142022852,2016-01-29 14:10:04,Projektnachberabeitung ,,specific_building_project.event_type_phonecall,scenario.res_users_fbo,{\rtf1\deff0{\fonttbl{\f0 Calibri;}{\f1 tahoma;}}{\colortbl ;\red0\green0\blue0 ;\red0\green0\blue255 ;}{\*\defchp \f1\fs20\cf1}{\*\listoverridetable}{\stylesheet {\ql\f1\fs20\cf1 Normal;}{\*\cs1\f1\fs20\cf1 Default Paragraph Font;}{\*\cs2\sbasedon1\f1\fs20\cf1 Line Number;}{\*\cs3\ul\f1\fs20\cf2 Hyperlink;}{\*\ts4\tsrowd\f1\fs20\cf1\ql\trautofit1\tscellpaddfl3\tscellpaddl108\tscellpaddfr3\tscellpaddr108\tsvertalt\cltxlrtb Normal Table;}{\*\ts5\tsrowd\sbasedon4\f1\fs20\cf1\ql\trbrdrt\brdrs\brdrw10\trbrdrl\brdrs\brdrw10\trbrdrb\brdrs\brdrw10\trbrdrr\brdrs\brdrw10\trbrdrh\brdrs\brdrw10\trbrdrv\brdrs\brdrw10\trautofit1\tscellpaddfl3\tscellpaddl108\tscellpaddfr3\tscellpaddr108\tsvertalt\cltxlrtb Table Simple 1;}}\nouicompat\splytwnine\htmautsp\pard\plain\ql{\lang1031\langfe1031\f1\fs20\cf1 Bezieht }{\lang1031\langfe1031\f1\fs20\cf1 unsere Melder gem\u228\'e4ss Planungsberat}{\lang1031\langfe1031\f1\fs20\cf1 ung und hat bereits }{\lang1031\langfe1031\f1\fs20\cf1 eine erste Tranche }{\lang1031\langfe1031\f1\fs20\cf1 via EM best}{\lang1031\langfe1031\f1\fs20\cf1 ellt. }{\lang1031\langfe1031\f1\fs20\cf1 Keine aktive Nachbearbe}{\lang1031\langfe1031\f1\fs20\cf1 itung mehr n\u246\'f6tig. }\f1\fs20\cf1\par},scenario.crm_lead_dummy_calls457,2016-01-29 15:10:04
scenario.phonecall_-2142160652,2015-10-22 11:30:00,Nachfrage Offerte ,,specific_building_project.event_type_phonecall,scenario.res_users_mle,{\rtf1\deff0{\fonttbl{\f0 Calibri;}{\f1 tahoma;}}{\colortbl ;\red0\green0\blue0 ;\red0\green0\blue255 ;}{\*\defchp \f1\fs20\cf1}{\*\listoverridetable}{\stylesheet {\ql\f1\fs20\cf1 Normal;}{\*\cs1\f1\fs20\cf1 Default Paragraph Font;}{\*\cs2\sbasedon1\f1\fs20\cf1 Line Number;}{\*\cs3\ul\f1\fs20\cf2 Hyperlink;}{\*\ts4\tsrowd\f1\fs20\cf1\ql\trautofit1\tscellpaddfl3\tscellpaddl108\tscellpaddfr3\tscellpaddr108\tsvertalt\cltxlrtb Normal Table;}{\*\ts5\tsrowd\sbasedon4\f1\fs20\cf1\ql\trbrdrt\brdrs\brdrw10\trbrdrl\brdrs\brdrw10\trbrdrb\brdrs\brdrw10\trbrdrr\brdrs\brdrw10\trbrdrh\brdrs\brdrw10\trbrdrv\brdrs\brdrw10\trautofit1\tscellpaddfl3\tscellpaddl108\tscellpaddfr3\tscellpaddr108\tsvertalt\cltxlrtb Table Simple 1;}}\nouicompat\splytwnine\htmautsp\pard\plain\ql{\lang1031\langfe1031\f1\fs20\cf1 Er hat }{\lang1031\langfe1031\f1\fs20\cf1 unser Leuchten of}{\lang1031\langfe1031\f1\fs20\cf1 feriert}{\lang1031\langfe1031\f1\fs20\cf1 . Er hat aber noch nicht}{\lang1031\langfe1031\f1\fs20\cf1 s geh\u246\'f6r}{\lang1031\langfe1031\f1\fs20\cf1 t. Wird auch noch ein wenig dauern gem\u228\'e4ss ihm}{\lang1031\langfe1031\f1\fs20\cf1 .}\lang1031\langfe1031\f1\fs20\cf1\par\pard\plain\ql{\lang1031\langfe1031\f1\fs20\cf1 Er wird mich auf jeden Fall auf dem laufenden halten}{\lang1031\langfe1031\f1\fs20\cf1 . }\lang1031\langfe1031\f1\fs20\cf1\par\pard\plain\ql{\lang1031\langfe1031\f1\fs20\cf1 Habe mit ihm noch abgemacht zum essen}{\lang1031\langfe1031\f1\fs20\cf1  um ein wenig auszutauschen}{\lang1031\langfe1031\f1\fs20\cf1 .}\f1\fs20\cf1\par},scenario.crm_lead_dummy_calls458,2015-10-22 12:30:00
scenario.phonecall_-2142182822,2015-09-28 11:06:53,Objektakquise MFH Felben,,specific_building_project.event_type_phonecall,scenario.res_users_mka,{\rtf1\deff0{\fonttbl{\f0 Calibri;}{\f1 tahoma;}}{\colortbl ;\red0\green0\blue0 ;\red0\green0\blue255 ;}{\*\defchp \f1\fs20\cf1}{\*\listoverridetable}{\stylesheet {\ql\f1\fs20\cf1 Normal;}{\*\cs1\f1\fs20\cf1 Default Paragraph Font;}{\*\cs2\sbasedon1\f1\fs20\cf1 Line Number;}{\*\cs3\ul\f1\fs20\cf2 Hyperlink;}{\*\ts4\tsrowd\f1\fs20\cf1\ql\trautofit1\tscellpaddfl3\tscellpaddl108\tscellpaddfr3\tscellpaddr108\tsvertalt\cltxlrtb Normal Table;}{\*\ts5\tsrowd\sbasedon4\f1\fs20\cf1\ql\trbrdrt\brdrs\brdrw10\trbrdrl\brdrs\brdrw10\trbrdrb\brdrs\brdrw10\trbrdrr\brdrs\brdrw10\trbrdrh\brdrs\brdrw10\trbrdrv\brdrs\brdrw10\trautofit1\tscellpaddfl3\tscellpaddl108\tscellpaddfr3\tscellpaddr108\tsvertalt\cltxlrtb Table Simple 1;}}\nouicompat\splytwnine\htmautsp\pard\plain\ql{\lang2055\langfe2055\f1\fs20\cf1 IL-Control}\lang2055\langfe2055\f1\fs20\cf1\par\pard\plain\ql{\lang2055\langfe2055\f1\fs20\cf1 Gem\u228\'e4ss Besprechung mit Daniel Ruh an Ineltec}\lang2055\langfe2055\f1\fs20\cf1\par\pard\plain\ql\lang2055\langfe2055\f1\fs20\cf1\par\pard\plain\ql{\lang2055\langfe2055\f1\fs20\cf1 --> Ist offen und hat }{\lang2055\langfe2055\f1\fs20\cf1 Morgen eine Bausitzung mit dem Bauherr}\lang2055\langfe2055\f1\fs20\cf1\par\pard\plain\ql\lang2055\langfe2055\f1\fs20\cf1\par\pard\plain\ql{\lang2055\langfe2055\f1\fs20\cf1 - }{\lang2055\langfe2055\f1\fs20\cf1 Flyer per Po}{\lang2055\langfe2055\f1\fs20\cf1 st schicken}\lang2055\langfe2055\f1\fs20\cf1\par\pard\plain\ql{\lang2055\langfe2055\f1\fs20\cf1 - Offert}{\lang2055\langfe2055\f1\fs20\cf1 anfrage \u252\'fcber S\u228\'e4sseli}\lang2055\langfe2055\f1\fs20\cf1\par\pard\plain\ql{\lang2055\langfe2055\f1\fs20\cf1 - Flyer per Mail inkl. Link auf youtube-Video}\lang2055\langfe2055\f1\fs20\cf1\par},scenario.crm_lead_dummy_calls459,2015-09-28 12:06:53
scenario.phonecall_-2142134323,2015-11-27 14:44:43,Objekt nachfassen,,specific_building_project.event_type_phonecall,scenario.res_users_mka,{\rtf1\deff0{\fonttbl{\f0 Calibri;}{\f1 tahoma;}}{\colortbl ;\red0\green0\blue0 ;\red0\green0\blue255 ;}{\*\defchp \f1\fs20\cf1}{\*\listoverridetable}{\stylesheet {\ql\f1\fs20\cf1 Normal;}{\*\cs1\f1\fs20\cf1 Default Paragraph Font;}{\*\cs2\sbasedon1\f1\fs20\cf1 Line Number;}{\*\cs3\ul\f1\fs20\cf2 Hyperlink;}{\*\ts4\tsrowd\f1\fs20\cf1\ql\trautofit1\tscellpaddfl3\tscellpaddl108\tscellpaddfr3\tscellpaddr108\tsvertalt\cltxlrtb Normal Table;}{\*\ts5\tsrowd\sbasedon4\f1\fs20\cf1\ql\trbrdrt\brdrs\brdrw10\trbrdrl\brdrs\brdrw10\trbrdrb\brdrs\brdrw10\trbrdrr\brdrs\brdrw10\trbrdrh\brdrs\brdrw10\trbrdrv\brdrs\brdrw10\trautofit1\tscellpaddfl3\tscellpaddl108\tscellpaddfr3\tscellpaddr108\tsvertalt\cltxlrtb Table Simple 1;}}\nouicompat\splytwnine\htmautsp\pard\plain\ql{\lang2055\langfe2055\f1\fs20\cf1 Ist zu teuer - der Bauherr ist nicht bereit einen Mehrpreis zu bezahlen (GU)}\lang2055\langfe2055\f1\fs20\cf1\par\pard\plain\ql{\lang2055\langfe2055\f1\fs20\cf1 Findet das Konzept aber genial und w\u252\'fcrde es gerne bei anderer Gelegenheit einsetzen.}\f1\fs20\cf1\par},scenario.crm_lead_dummy_calls459,2015-11-27 15:44:43
scenario.phonecall_-2142120523,2015-11-12 15:19:22,Info an Objekt,,specific_building_project.event_type_phonecall,scenario.res_users_sgi,{\rtf1\deff0{\fonttbl{\f0 Calibri;}{\f1 tahoma;}}{\colortbl ;\red0\green0\blue0 ;\red0\green0\blue255 ;}{\*\defchp \f1\fs20\cf1}{\*\listoverridetable}{\stylesheet {\ql\f1\fs20\cf1 Normal;}{\*\cs1\f1\fs20\cf1 Default Paragraph Font;}{\*\cs2\sbasedon1\f1\fs20\cf1 Line Number;}{\*\cs3\ul\f1\fs20\cf2 Hyperlink;}{\*\ts4\tsrowd\f1\fs20\cf1\ql\trautofit1\tscellpaddfl3\tscellpaddl108\tscellpaddfr3\tscellpaddr108\tsvertalt\cltxlrtb Normal Table;}{\*\ts5\tsrowd\sbasedon4\f1\fs20\cf1\ql\trbrdrt\brdrs\brdrw10\trbrdrl\brdrs\brdrw10\trbrdrb\brdrs\brdrw10\trbrdrr\brdrs\brdrw10\trbrdrh\brdrs\brdrw10\trbrdrv\brdrs\brdrw10\trautofit1\tscellpaddfl3\tscellpaddl108\tscellpaddfr3\tscellpaddr108\tsvertalt\cltxlrtb Table Simple 1;}}\nouicompat\splytwnine\htmautsp\pard\plain\ql{\lang2055\langfe2055\f1\fs20\cf1 Al}{\lang2055\langfe2055\f1\fs20\cf1 les noch gestoppt}\lang2055\langfe2055\f1\fs20\cf1\par\pard\plain\ql{\lang2055\langfe2055\f1\fs20\cf1 I}{\lang2055\langfe2055\f1\fs20\cf1 n }{\lang2055\langfe2055\f1\fs20\cf1 D}{\lang2055\langfe2055\f1\fs20\cf1 ezember werde ich Jonatan und Massimo besuchen}{\lang2055\langfe2055\f1\fs20\cf1  und weiter Fragen.}\f1\fs20\cf1\par},scenario.crm_lead_dummy_calls460,2015-11-12 16:19:22
scenario.phonecall_-2142082338,2015-11-26 13:39:11,Offertnachbearbeitung (nicht erreicht),,specific_building_project.event_type_phonecall,scenario.res_users_fbo,,scenario.crm_lead_dummy_calls461,2015-11-26 14:39:11
