id,name,user_id:id,date_start,date_end,street,zip,city,stage_id:id,build_type,project_type_id:id
scenario.buildingproject_-2143343181,"ESEC, Hinterbergstr. 32a // 3%!!!!!",scenario.res_users_mka,2011-11-03,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143342999,"104845.001 Schulhaus Sunnengrund, Steinhausen",scenario.res_users_mka,2011-11-03,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143342369,361105/01 PF Tower,scenario.res_users_mle,2011-11-04,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143341622,"Suurstoffi Rotkreuz, Wohnbauten",scenario.res_users_dla,2011-11-04,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143341498,"Schulhaus Wiesengrund, Zuzwil",scenario.res_users_mka,2011-08-01,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143339683,"Lakeside, Zug",scenario.res_users_dla,2011-11-09,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143338916,"A111746.001 AGZ Tägerhalde, 8700 Küsnacht",scenario.res_users_sku,2011-11-10,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143338396,Optiprint AG,scenario.res_users_mka,2011-11-11,,,,,specific_building_project.stage_closed,,
scenario.buildingproject_-2143337887,Sonnenrain,scenario.res_users_mka,2011-11-11,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143335953,"Hotel Derby, Grindelwald",scenario.res_users_mle,2011-11-15,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143335905,"Edenpark, Zug",scenario.res_users_mka,2011-11-15,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143334077,"Dienstleistungsgebäude, Breitfeldstrasse, St. Gallen",scenario.res_users_mka,2011-11-16,,,,,specific_building_project.stage_lost,,
scenario.buildingproject_-2143333648,"Stadtspital Triemli, Bettenhaus",scenario.res_users_dla,2011-11-16,,,,,specific_building_project.stage_lost,,
scenario.buildingproject_-2143333140,KSA Aarau Bahnhof,scenario.res_users_sku,2011-11-17,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143333134,Lista Arbeitstische ,scenario.res_users_sku,2011-11-17,,,,,specific_building_project.stage_lost,,
scenario.buildingproject_-2143332583,Beleuchtungssanierung Schulhaus Boppartshof,scenario.res_users_mka,2011-09-05,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143328225,"Gafner AG, Rösslimatt 6",scenario.res_users_mle,2011-11-23,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143326272,Zoo Basel,scenario.res_users_sku,2011-11-24,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143325933,"241305 Brunnenhof, 8057 Zürich",scenario.res_users_sku,2011-11-25,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143324595,Parking Genève,scenario.res_users_mse,2011-11-21,,,,,specific_building_project.stage_lost,,specific_building_project.type_office
scenario.buildingproject_-2143323120,104935.001 Begegnungszentrum,scenario.res_users_mka,2011-11-29,,,,,specific_building_project.stage_lost,,
scenario.buildingproject_-2143322905,"0841103104 Sanierung MFH Seuzacherstr. 18-28, Winterthur",scenario.res_users_sku,2011-11-30,,,,,specific_building_project.stage_closed,,
scenario.buildingproject_-2143322369,"Stadtleben, 102932.001",scenario.res_users_mka,2011-11-30,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143321924,A111842.001 (Möbel Pfister Walche),scenario.res_users_sku,2011-12-01,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143320424,"80111136 Parkhaus 6, Flughafen Zürich",scenario.res_users_dla,2011-12-02,,,,,specific_building_project.stage_lost,,
scenario.buildingproject_-2143318722,"Gate 27, Winterthur",scenario.res_users_sku,2011-12-06,2013-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143318653,103081.001 Kantonsspital Frauenfeld,scenario.res_users_mka,2011-12-06,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143315268,"Unil, Geopolis",scenario.res_users_mse,2011-12-13,,,,,specific_building_project.stage_lost,,specific_building_project.type_school
scenario.buildingproject_-2143315026,Unterhub,scenario.res_users_sku,2011-12-13,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143313861,Luftseilbahn,scenario.res_users_mka,2011-12-14,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143312968,"Sanierung und Umbau DLG Murifeld 1+2, Weltpost 5, Bern, 120335.001",scenario.res_users_mle,2011-12-15,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143312206,Raiffeisenbank Rorschach,scenario.res_users_mka,2009-01-01,2009-12-31,,,,specific_building_project.stage_won_completed,,specific_building_project.type_bank
scenario.buildingproject_-2143311563,MGH Gesewo,scenario.res_users_sku,2011-06-06,2012-06-30,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143311556,"Rychenbergstrasse, Winterthur",scenario.res_users_sku,2011-12-19,,,,,specific_building_project.stage_closed,,
scenario.buildingproject_-2143309387,"Baarermatte, Baar",scenario.res_users_dla,2011-12-22,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143309233,AZ Stettlen,scenario.res_users_mle,2011-11-22,,,,,specific_building_project.stage_lost,,
scenario.buildingproject_-2143309159,"Flor Lorenallee, Uster",scenario.res_users_sku,2011-12-22,2013-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143308006,"Kantonsspital St. Gallen: Haus 03, Erweiterung ZNA",scenario.res_users_mka,2011-12-23,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143305869,"FLOR Überbauung Lorrenalle, 8610 Uster",scenario.res_users_sku,2012-01-04,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143304917,"Wohnüberbauung Schönau, Steinach",scenario.res_users_mka,2012-01-05,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143304479,Eisstadion Davos,scenario.res_users_mka,2005-01-01,,,,,specific_building_project.stage_won_completed,,specific_building_project.type_public
scenario.buildingproject_-2143303781,Swissint Stans,scenario.res_users_dla,2012-01-09,2012-04-12,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143302690,"Sanierung MFH, Landvogt Waserstrasse 6/8, 8405 Winterthur",scenario.res_users_sku,2012-01-10,,,,,specific_building_project.stage_closed,,
scenario.buildingproject_-2143301388,11904.001 Arigon Sunnepark AZ Hottingen,scenario.res_users_sku,2012-01-12,,,,,specific_building_project.stage_closed,,
scenario.buildingproject_-2143301279,RDE Bulle,scenario.res_users_mse,2012-01-12,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143300462,"FEI ( fédération Equestre Internationale ), Lausanne",scenario.res_users_mse,2010-01-01,2011-09-30,,,,specific_building_project.stage_won_completed,,specific_building_project.type_office
scenario.buildingproject_-2143300454,"REGA base, Lausanne",scenario.res_users_mse,2009-01-02,2009-12-31,,,,specific_building_project.stage_won_completed,,specific_building_project.type_industy
scenario.buildingproject_-2143299949,"EMS Bois-Gentil, Rue du pavement 20, Lausanne",scenario.res_users_mse,2010-10-01,2011-02-28,,,,specific_building_project.stage_won_completed,,specific_building_project.type_hospital
scenario.buildingproject_-2143299918,"Hopitaux Universitaires de Genève  Maternité, Bld de la Cluse, Genève",scenario.res_users_mse,2008-03-01,2010-10-30,,,,specific_building_project.stage_won_completed,,specific_building_project.type_hospital
scenario.buildingproject_-2143298319,PPP-Burgdorf,scenario.res_users_mle,2012-01-17,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143297904,1210149 Neubau Labor Viollier,scenario.res_users_sku,2012-01-17,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143297389,"WÜB Heerenschürli, Etappe 1, 8051 ZH",scenario.res_users_sku,2012-01-18,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143297250,"SUVA Baar, 104508.001",scenario.res_users_mka,2012-01-18,,,,,specific_building_project.stage_lost,,
scenario.buildingproject_-2143296765,Garden City ,scenario.res_users_mka,2012-01-19,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143296630,Widmer Rümlang,scenario.res_users_sku,2012-01-19,,,,,specific_building_project.stage_lost,,
scenario.buildingproject_-2143296078,"1763 Granges-Paccot, Chamblioux-Parc",scenario.res_users_mse,2012-01-19,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143295491,Union Luzern,scenario.res_users_mka,2012-01-12,,,,,specific_building_project.stage_won_completed,,specific_building_project.type_school
scenario.buildingproject_-2143294702,"MFH Romi, 103854.001 (20+3%)",scenario.res_users_mka,2012-01-23,,,,,specific_building_project.stage_won_completed,,specific_building_project.type_house
scenario.buildingproject_-2143293483,2486.12 HRS WüB Altwiesen,scenario.res_users_dla,2012-01-24,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143293455,310057.001 / Annagarten,scenario.res_users_mka,2012-01-24,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143293436,P1011 / Friedrich,scenario.res_users_mka,2012-01-24,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143293401,"111974.001, Wrighthouse Opfikon",scenario.res_users_sku,2012-01-24,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143293014,"442510, MFH Erachfeld, Kaffeestrasse Bülach",scenario.res_users_sku,2012-01-24,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143291564,"120369.001, SBB BWZ Bern Wankdorf Zentrale",scenario.res_users_mle,2012-01-26,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143291498,"Sammelofferte, ABL Hirtenhofstrasse und Outlet Alpnach",scenario.res_users_mka,2012-01-26,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143291325,MFH Birnbäumen,scenario.res_users_mka,2012-01-26,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143291195,Schulhaus Ballwil,scenario.res_users_mka,2011-09-01,,,,,specific_building_project.stage_won_completed,,specific_building_project.type_school
scenario.buildingproject_-2143290713,"Schreinerei Fehlmann, Mühlheim",scenario.res_users_mka,2012-01-27,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143289997,Rebenschulhaus,scenario.res_users_mka,2012-01-30,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143288822,"HUKA Immobilien AG, Wohnüberbauung Feldwiesenstrasse, 9450",scenario.res_users_mka,2012-01-31,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143288335,IKA Geratrium 103570.001,scenario.res_users_sku,2012-02-01,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143288102,"104962.001 (Villa Hagen, Oberägeri)",scenario.res_users_mka,2012-02-01,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143288056,Schlossgasse Arbon,scenario.res_users_mka,2012-02-01,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143285711,"Neubau Geissberg Automobile AG, St.Gallen",scenario.res_users_mka,2012-02-03,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143285665,GSAT,scenario.res_users_mka,2012-02-03,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143285594,A111994.001 / AXA-Mieterausbau Main Tower,scenario.res_users_sku,2012-02-03,2012-12-31,,,,specific_building_project.stage_won_completed,,specific_building_project.type_office
scenario.buildingproject_-2143283219,Volg VZ Erweiterung,scenario.res_users_sku,2012-02-08,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143282707,"Credit Suisse, Henric-Petri-Strasse 15 Basel",scenario.res_users_sku,2012-02-06,2012-12-09,,,,specific_building_project.stage_closed,,
scenario.buildingproject_-2143282398,"A112005.001 AFH/Schulhaus Kügeliloo, 8050 Zürich",scenario.res_users_sku,2012-02-09,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143282379,"104965.001 Bahnhofstrasse 10, Zug",scenario.res_users_dla,2012-02-09,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143282341,"104966.001 Bahnhofstrasse 12, Zug",scenario.res_users_dla,2012-02-09,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143282133,EFH Nesslau,scenario.res_users_mka,2012-02-09,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143281920,"Sammelofferte (Alte Gfenstrasse, Hofweg, Zelglistrasse, Obstgarten)",scenario.res_users_sku,2012-02-07,2012-12-10,,,,specific_building_project.stage_won_completed,,specific_building_project.type_house
scenario.buildingproject_-2143281669,"Kanti Cleric, Chur",scenario.res_users_sku,2012-02-06,2012-12-10,,,,specific_building_project.stage_won_realisation,,
scenario.buildingproject_-2143280277,"Neubau Swisscom Ey 10, 3063 Ittigen",scenario.res_users_mle,2012-02-14,,,,,specific_building_project.stage_lost,,
scenario.buildingproject_-2143280116,"Art-Center, 1214 Vernier",scenario.res_users_mse,2010-03-01,2012-12-03,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143279844,"Umbau Gewerbebauten/Werkhof, Implenia Bau AG, Augst",scenario.res_users_sku,2012-02-14,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143279617,Ecofaubourgs Schlieren,scenario.res_users_sku,2012-02-06,2012-12-15,,,,specific_building_project.stage_submission,,
scenario.buildingproject_-2143278706,A112024.001 Allreal SBB Zürich-Herdern,scenario.res_users_sku,2012-02-16,,,,,specific_building_project.stage_closed,,
scenario.buildingproject_-2143278572,Freibad Oberwinterthur,scenario.res_users_sku,2012-02-06,2012-05-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143278568,"Teilsanierung Sprachheilschule, St. Gallen",scenario.res_users_mka,2012-02-16,,,,,specific_building_project.stage_closed,,
scenario.buildingproject_-2143277932,Hawle  PSP 00/3.023.00556.1,scenario.res_users_sku,2012-02-17,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143277202,145096,scenario.res_users_mka,2012-02-20,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143263694,432445 Leutschenbachstrasse,scenario.res_users_sku,2012-02-22,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143263513,"Lager- und Bürogebäude Langhag Effretikon, 0811200161",scenario.res_users_sku,2012-02-22,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143263148,"110006.001 / Hochhaus  Baarerstrasse 88, Zug",scenario.res_users_mka,2012-02-22,,,,,specific_building_project.stage_lost,,
scenario.buildingproject_-2143256877,Raiffeisen Hochdorf,scenario.res_users_mle,2012-02-27,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143256482,"120378.001 UB/SA Sprachheilschule Wabern 7 Phase 2, Eichholzstrasse 18, 3084 Wabern",scenario.res_users_mle,2012-02-28,,,,,specific_building_project.stage_lost,,
scenario.buildingproject_-2143256160,Tyco Neuhausen,scenario.res_users_sku,2012-02-20,2012-08-31,,,,specific_building_project.stage_won_realisation,,
