id,name,description,active,default_code,categ_id:id,list_price,standard_price,weight,taxes_id,property_account_income_id,property_account_expense_id,type,state,uom_id:id,valuation
scenario.product_142086,AR EDI/B,"Abdeckrahmen EDIZIOdue, braun",TRUE,142086,scenario.product_category_R0_031,0.9,0.7,0.016,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_142087,AR STA/S,"Abdeckrahmen Silac, schwarz",TRUE,142087,scenario.product_category_R0_031,0.9,0.409,0.023,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_142088,LABOR PM,Labor-Board Präsenzmelder,TRUE,142088,scenario.product_category_R0_092,250,1,4.9,TVA due à 8.0% (Incl. TN),3200,6622,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_142089,LABOR BM,Labor-Board Bewegungsmelder,TRUE,142089,scenario.product_category_R0_092,250,1,4.7,TVA due à 8.0% (Incl. TN),3200,6622,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_142090,LABOR KO,Koffer zu Labor-Board,TRUE,142090,scenario.product_category_R0_092,230,2.0825,0,TVA due à 8.0% (Incl. TN),3200,6622,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_142091,PD9 S 360 LC/W,"Bewegungsmelder 10A, weiss",TRUE,142091,scenario.product_category_R201_001,130,26.532,0.18,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_142092,PD9 S 360 Master 1C/W,"Präsenzmelder 1-Kanal, weiss",TRUE,142092,scenario.product_category_R201_002,172,34.101,0.181,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_142093,PD9 S 360 Dimm/W,"Präsenzmelder Dimm 1-10V, weiss",TRUE,142093,scenario.product_category_R201_002,210,40.185,0.178,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142094,PD9 S 360 Slave/W,"Präsenzmelder Slave, weiss",TRUE,142094,scenario.product_category_R201_002,142,27.576,0.145,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_142095,PD9 S 360 KNX/W,"Präsenzmelder KNX, weiss",TRUE,142095,scenario.product_category_R201_002,250,59.15,0.149,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142096,PD9 360 SDB,"Präsenzmelder, weiss",TRUE,142096,scenario.product_category_R201_002,179,36,0.38,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_142097,APG SOL/WG,"AP-Gehäuse Solfà, weiss-glanz",TRUE,142097,scenario.product_category_R0_021,3.9,2.8,0.085,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_142098,Indoor 180 C Kombi 2L EDI/BE,"Bewegungsmelder 10A, 2L Schema 0, Design EDIZIOdue, beige",TRUE,142098,scenario.product_category_R201_001,197.45,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_142099,Indoor 180 C Kombi EDI/BE,"Bewegungsmelder 10A, Design EDIZIOdue, beige",TRUE,142099,scenario.product_category_R201_001,155.45,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_142100,Indoor 180 C Minuterie EDI/BE,"Bewegungsmelder für Minuterien, 2 Leiter, Design EDIZIOdue, beige",TRUE,142100,scenario.product_category_R201_001,145.45,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_142101,PD2 S 180 C 12-48V EDI/BE,"Präsenzmelder 12V-24V-48V, Design EDIZIOdue, beige",TRUE,142101,scenario.product_category_R201_002,188.45,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_142102,PD2 S 180 C KNX EDI/BE,"Präsenzmelder KNX, Design EDIZIOdue, beige",TRUE,142102,scenario.product_category_R201_002,297.45,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_142103,PD2 S 180 C Master 1C EDI/BE,"Präsenzmelder 1-Kanal, Design EDIZIOdue, beige",TRUE,142103,scenario.product_category_R201_002,160.45,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_142104,PD2 S 180 C Master 2C EDI/BE,"Präsenzmelder 2-Kanal, Design EDIZIOdue, beige",TRUE,142104,scenario.product_category_R201_002,180.45,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_142105,PD2 S 180 C Slave EDI/BE,"Präsenzmelder Slave, Design EDIZIOdue, beige",TRUE,142105,scenario.product_category_R201_002,150.45,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_142106,Indoor 180 C Kombi 2L EDI/B,"Bewegungsmelder 10A, 2L Schema 0, Design EDIZIOdue, braun",TRUE,142106,scenario.product_category_R201_001,197.45,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_142107,Indoor 180 C Kombi EDI/B,"Bewegungsmelder 10A, Design EDIZIOdue, braun",TRUE,142107,scenario.product_category_R201_001,155.45,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_142108,Indoor 180 C Minuterie EDI/B,"Bewegungsmelder für Minuterien, 2 Leiter, Design EDIZIOdue, braun",TRUE,142108,scenario.product_category_R201_001,145.45,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_142109,PD2 S 180 C 12-48V EDI/B,"Präsenzmelder 12V-24V-48V, Design EDIZIOdue, braun",TRUE,142109,scenario.product_category_R201_002,188.45,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_142110,PD2 S 180 C KNX EDI/B,"Präsenzmelder KNX, Design EDIZIOdue, braun",TRUE,142110,scenario.product_category_R201_002,297.45,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_142111,PD2 S 180 C Master 1C EDI/B,"Präsenzmelder 1-Kanal, Design EDIZIOdue, braun",TRUE,142111,scenario.product_category_R201_002,160.45,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_142112,PD2 S 180 C Master 2C EDI/B,"Präsenzmelder 2-Kanal, Design EDIZIOdue, braun",TRUE,142112,scenario.product_category_R201_002,180.45,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_142113,PD2 S 180 C Slave EDI/B,"Präsenzmelder Slave, Design EDIZIOdue, braun",TRUE,142113,scenario.product_category_R201_002,150.45,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_142114,Indoor 180 C Kombi 2L EDI/S,"Bewegungsmelder 10A, 2L Schema 0, Design EDIZIOdue, schwarz",TRUE,142114,scenario.product_category_R201_001,197.45,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_142115,Indoor 180 C Kombi EDI/S,"Bewegungsmelder 10A, Design EDIZIOdue, schwarz",TRUE,142115,scenario.product_category_R201_001,155.45,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_142116,Indoor 180 C Minuterie EDI/S,"Bewegungsmelder für Minuterien, 2 Leiter, Design EDIZIOdue, schwarz",TRUE,142116,scenario.product_category_R201_001,145.45,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_142117,PD2 S 180 C 12-48V EDI/S,"Präsenzmelder 12V-24V-48V, Design EDIZIOdue, schwarz",TRUE,142117,scenario.product_category_R201_002,188.45,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_142118,PD2 S 180 C KNX EDI/S,"Präsenzmelder KNX, Design EDIZIOdue, schwarz",TRUE,142118,scenario.product_category_R201_002,297.45,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_142119,PD2 S 180 C Master 1C EDI/S,"Präsenzmelder 1-Kanal, Design EDIZIOdue, schwarz",TRUE,142119,scenario.product_category_R201_002,160.45,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_142120,PD2 S 180 C Master 2C EDI/S,"Präsenzmelder 2-Kanal, Design EDIZIOdue, schwarz",TRUE,142120,scenario.product_category_R201_002,180.45,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_142121,PD2 S 180 C Slave EDI/S,"Präsenzmelder Slave, Design EDIZIOdue, schwarz",TRUE,142121,scenario.product_category_R201_002,150.45,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_142122,Indoor 180 C Kombi 2L EDI/HG,"Bewegungsmelder 10A, 2L Schema 0, Design EDIZIOdue, hellgrau",TRUE,142122,scenario.product_category_R201_001,197.45,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_142123,Indoor 180 C Kombi EDI/HG,"Bewegungsmelder 10A, Design EDIZIOdue, hellgrau",TRUE,142123,scenario.product_category_R201_001,155.45,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_142124,Indoor 180 C Minuterie EDI/HG,"Bewegungsmelder für Minuterien, 2 Leiter, Design EDIZIOdue, hellgrau",TRUE,142124,scenario.product_category_R201_001,145.45,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_142125,PD2 S 180 C 12-48V EDI/HG,"Präsenzmelder 12V-24V-48V, Design EDIZIOdue, hellgrau",TRUE,142125,scenario.product_category_R201_002,188.45,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_142126,PD2 S 180 C KNX EDI/HG,"Präsenzmelder KNX, Design EDIZIOdue, hellgrau",TRUE,142126,scenario.product_category_R201_002,297.45,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_142127,PD2 S 180 C Master 1C EDI/HG,"Präsenzmelder 1-Kanal, Design EDIZIOdue, hellgrau",TRUE,142127,scenario.product_category_R201_002,160.45,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_142128,PD2 S 180 C Master 2C EDI/HG,"Präsenzmelder 2-Kanal, Design EDIZIOdue, hellgrau",TRUE,142128,scenario.product_category_R201_002,180.45,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_142129,PD2 S 180 C Slave EDI/HG,"Präsenzmelder Slave, Design EDIZIOdue, hellgrau",TRUE,142129,scenario.product_category_R201_002,150.45,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_142130,Indoor 180 C Kombi 2L EDI/DG,"Bewegungsmelder 10A, 2L Schema 0, Design EDIZIOdue, dunkelgrau",TRUE,142130,scenario.product_category_R201_001,197.45,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_142131,Indoor 180 C Kombi EDI/DG,"Bewegungsmelder 10A, Design EDIZIOdue, dunkelgrau",TRUE,142131,scenario.product_category_R201_001,155.45,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_142132,Indoor 180 C Minuterie EDI/DG,"Bewegungsmelder für Minuterien, 2 Leiter, Design EDIZIOdue, dunkelgrau",TRUE,142132,scenario.product_category_R201_001,145.45,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_142133,PD2 S 180 C 12-48V EDI/DG,"Präsenzmelder 12V-24V-48V, Design EDIZIOdue, dunkelgrau",TRUE,142133,scenario.product_category_R201_002,188.45,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_142134,PD2 S 180 C KNX EDI/DG,"Präsenzmelder KNX, Design EDIZIOdue, dunkelgrau",TRUE,142134,scenario.product_category_R201_002,297.45,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_142135,PD2 S 180 C Master 1C EDI/DG,"Präsenzmelder 1-Kanal, Design EDIZIOdue, dunkelgrau",TRUE,142135,scenario.product_category_R201_002,160.45,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_142136,PD2 S 180 C Master 2C EDI/DG,"Präsenzmelder 2-Kanal, Design EDIZIOdue, dunkelgrau",TRUE,142136,scenario.product_category_R201_002,180.45,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_142137,PD2 S 180 C Slave EDI/DG,"Präsenzmelder Slave, Design EDIZIOdue, dunkelgrau",TRUE,142137,scenario.product_category_R201_002,150.45,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_142138,Indoor 180 C Kombi 2L STA/S,"Bewegungsmelder 10A, 2L Schema 0, Design Standard, schwarz",TRUE,142138,scenario.product_category_R201_001,197.45,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_142139,Indoor 180 C Kombi STA/S,"Bewegungsmelder 10A, Design Standard, schwarz",TRUE,142139,scenario.product_category_R201_001,155.45,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_142140,Indoor 180 C Minuterie STA/S,"Bewegungsmelder für Minuterien, 2 Leiter, Design Standard, schwarz",TRUE,142140,scenario.product_category_R201_001,145.45,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_142141,PD2 S 180 C 12-48V STA/S,"Präsenzmelder 12V-24V-48V, Design Standard, schwarz",TRUE,142141,scenario.product_category_R201_002,188.45,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_142142,PD2 S 180 C KNX STA/S,"Präsenzmelder KNX, Design Standard, schwarz",TRUE,142142,scenario.product_category_R201_002,297.45,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_142143,PD2 S 180 C Master 1C STA/S,"Präsenzmelder 1-Kanal, Design Standard, schwarz",TRUE,142143,scenario.product_category_R201_002,160.45,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_142144,PD2 S 180 C Master 2C STA/S,"Präsenzmelder 2-Kanal, Design Standard, schwarz",TRUE,142144,scenario.product_category_R201_002,180.45,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_142145,PD2 S 180 C Slave STA/S,"Präsenzmelder Slave, Design Standard, schwarz",TRUE,142145,scenario.product_category_R201_002,150.45,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_142146,Indoor 180 C Kombi 2L KAL/BE,"Bewegungsmelder 10A, 2L Schema 0, Design Kallysto, beige",TRUE,142146,scenario.product_category_R201_001,197.45,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_142147,Indoor 180 C Kombi KAL/BE,"Bewegungsmelder 10A, Design Kallysto, beige",TRUE,142147,scenario.product_category_R201_001,155.45,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_142148,Indoor 180 C Minuterie KAL/BE,"Bewegungsmelder für Minuterien, 2 Leiter, Design Kallysto, beige",TRUE,142148,scenario.product_category_R201_001,145.45,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_142149,PD2 S 180 C 12-48V KAL/BE,"Präsenzmelder 12V-24V-48V, Design Kallysto, beige",TRUE,142149,scenario.product_category_R201_002,188.45,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_142150,PD2 S 180 C KNX KAL/BE,"Präsenzmelder KNX, Design Kallysto, beige",TRUE,142150,scenario.product_category_R201_002,297.45,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_142151,PD2 S 180 C Master 1C KAL/BE,"Präsenzmelder 1-Kanal, Design Kallysto, beige",TRUE,142151,scenario.product_category_R201_002,160.45,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_142152,PD2 S 180 C Master 2C KAL/BE,"Präsenzmelder 2-Kanal, Design Kallysto, beige",TRUE,142152,scenario.product_category_R201_002,180.45,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_142153,PD2 S 180 C Slave KAL/BE,"Präsenzmelder Slave, Design Kallysto, beige",TRUE,142153,scenario.product_category_R201_002,150.45,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_142154,Indoor 180 C Kombi 2L KAL/B,"Bewegungsmelder 10A, 2L Schema 0, Design Kallysto, braun",TRUE,142154,scenario.product_category_R201_001,197.45,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_142155,Indoor 180 C Kombi KAL/B,"Bewegungsmelder 10A, Design Kallysto, braun",TRUE,142155,scenario.product_category_R201_001,155.45,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_142156,Indoor 180 C Minuterie KAL/B,"Bewegungsmelder für Minuterien, 2 Leiter, Design Kallysto, braun",TRUE,142156,scenario.product_category_R201_001,145.45,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_142157,PD2 S 180 C 12-48V KAL/B,"Präsenzmelder 12V-24V-48V, Design Kallysto, braun",TRUE,142157,scenario.product_category_R201_002,188.45,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_142158,PD2 S 180 C KNX KAL/B,"Präsenzmelder KNX, Design Kallysto, braun",TRUE,142158,scenario.product_category_R201_002,297.45,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_142159,PD2 S 180 C Master 1C KAL/B,"Präsenzmelder 1-Kanal, Design Kallysto, braun",TRUE,142159,scenario.product_category_R201_002,160.45,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
