id,product_tmpl_id:id,name:id,min_qty,product_name,product_code,lastproduct_code,delay,sequence,price
scenario.supplierinfo_592,scenario.product_141708_product_template,scenario.partner_90000,1,PD2N-EN/SLA - BEG,94031,,105,1,36.01
scenario.supplierinfo_594,scenario.product_141710_product_template,scenario.partner_90000,1,PD3N-FP/W/360/HCR-BEG,92197,,105,1,35.95
scenario.supplierinfo_596,scenario.product_141712_product_template,scenario.partner_90000,1,PD2N-FP-M-1C-BEG,94010,,105,1,46.62
scenario.supplierinfo_597,scenario.product_141713_product_template,scenario.partner_90000,1,PD2N-FP-M-2C-BEG,94020,,105,1,52.63
scenario.supplierinfo_598,scenario.product_141714_product_template,scenario.partner_90000,1,PD2N-FP-SLA-BEG,94030,,105,1,36.01
scenario.supplierinfo_603,scenario.product_141719_product_template,scenario.partner_90000,1, L18/W/R180/SU-N/SWIS - KOMBI N,92648,,105,1,36.69
scenario.supplierinfo_604,scenario.product_141720_product_template,scenario.partner_90000,1,Indoor 180 N Minuterie,65053,,105,1,27.09
scenario.supplierinfo_605,scenario.product_141721_product_template,scenario.partner_90000,1,PD2 S 180 N Master 1C,65063,,105,1,39.78
scenario.supplierinfo_610,scenario.product_141726_product_template,scenario.partner_90000,1,L18/W/R180/HCR TWO-WIRE SWITCHING UNIT SWISS,535910207,,105,1,51.61
scenario.supplierinfo_611,scenario.product_141727_product_template,scenario.partner_90000,1,L18/WH-ADAPTER-SET EDIZIO,92769,,105,1,2.35
scenario.supplierinfo_615,scenario.product_141742_product_template,scenario.partner_90000,1,L18/BL-ADAPTER-SET EDIZIO,92770,,105,1,1.99
scenario.supplierinfo_616,scenario.product_141744_product_template,scenario.partner_90000,1,L18/DG-ADAPTER-SET EDIZIO,92771,,105,1,1.99
scenario.supplierinfo_617,scenario.product_141745_product_template,scenario.partner_90000,1,L18/LG-ADAPTER-SET EDIZIO,92772,,105,1,1.99
scenario.supplierinfo_618,scenario.product_141746_product_template,scenario.partner_90000,1,L18/BR-ADAPTER-SET EDIZIO,92773,,105,1,1.99
scenario.supplierinfo_619,scenario.product_141747_product_template,scenario.partner_90000,1,L18/BE-ADAPTER-SET EDIZIO,92774,,105,1,1.99
scenario.supplierinfo_620,scenario.product_141748_product_template,scenario.partner_90000,1,L18/WH-ADAPTER-SET KALLYSTO,92775,,105,1,1.99
scenario.supplierinfo_621,scenario.product_141749_product_template,scenario.partner_90000,1,L18/BL-ADAPTER-SET KALLYSTO,92776,,105,1,1.99
scenario.supplierinfo_622,scenario.product_141750_product_template,scenario.partner_90000,1,L18/DG-ADAPTER-SET KALLYSTO,92777,,105,1,1.99
scenario.supplierinfo_623,scenario.product_141751_product_template,scenario.partner_90000,1,L18/LG-ADAPTER-SET KALLYSTO,92778,,105,1,1.99
scenario.supplierinfo_625,scenario.product_141753_product_template,scenario.partner_90000,1,L18/BR-ADAPTER-SET KALLYSTO,92779,,105,1,1.99
scenario.supplierinfo_626,scenario.product_141754_product_template,scenario.partner_90000,1,L18/BE-ADAPTER-SET KALLYSTO,92780,,105,1,1.99
scenario.supplierinfo_627,scenario.product_141755_product_template,scenario.partner_90000,1,L18/WH-ADAPTER-SET SOLFA,92781,,105,1,1.99
scenario.supplierinfo_628,scenario.product_141756_product_template,scenario.partner_90000,1,"L18-ADAPTER-SET SOLFA, WHITE-SHINE",??,,105,1,1.99
scenario.supplierinfo_629,scenario.product_141758_product_template,scenario.partner_90000,1,L18/WH-ADAPTER-SET SIDUS,92782,,105,1,1.81
scenario.supplierinfo_631,scenario.product_141759_product_template,scenario.partner_90000,1,L18/DG-ADAPTER-SET SIDUS,92785,,105,1,1.99
scenario.supplierinfo_632,scenario.product_141760_product_template,scenario.partner_90000,1,L18/SI-ADAPTER-SET SIDUS,92786,,105,1,2.4
scenario.supplierinfo_634,scenario.product_141762_product_template,scenario.partner_90000,1,L18/WH-ADAPTER-SET RETRO,92783,,105,1,1.99
scenario.supplierinfo_635,scenario.product_141763_product_template,scenario.partner_90000,1,L18/BL-ADAPTER-SET RETRO,92784,,105,1,1.81
scenario.supplierinfo_636,scenario.product_141764_product_template,scenario.partner_90000,1,L18/PD2/W - IP54 KIT BEG,92131,,105,1,6.6
scenario.supplierinfo_637,scenario.product_141765_product_template,scenario.partner_90000,1,L18/PD/SILVER - IP54 KIT BEG,92132,,105,1,7.74
scenario.supplierinfo_638,scenario.product_141766_product_template,scenario.partner_90000,1,L18/PD2/BL - IP54 KIT BEG,92133,,105,1,6.83
scenario.supplierinfo_639,scenario.product_141767_product_template,scenario.partner_90000,1,L18/W - AP-DOSE - BEG/SWIS,92635,,105,1,6.71
scenario.supplierinfo_640,scenario.product_141768_product_template,scenario.partner_90000,1,L18/SILVER-AP-DOSE/CE,92637,,105,1,7.89
scenario.supplierinfo_641,scenario.product_141769_product_template,scenario.partner_90000,1,L18/BLACK-AP-DOSE/CE,92639,,105,1,7.59
scenario.supplierinfo_681,scenario.product_141809_product_template,scenario.partner_90000,1,L18/W/R180/SU/SWISS-KOMBI BEG,92685,,105,1,39.24
scenario.supplierinfo_686,scenario.product_141814_product_template,scenario.partner_90000,1,L18/SC/SU/SWISS-BEG,92686,,105,1,31
scenario.supplierinfo_691,scenario.product_141819_product_template,scenario.partner_90000,1,L18/W/180/MA/2W/SU/SWIS-BEG,92691,,105,1,51.61
scenario.supplierinfo_849,scenario.product_141977_product_template,scenario.partner_90000,1,PD2-FP/DE COIL SPRING 1.0MM WIRE,MET346-00,,105,1,
scenario.supplierinfo_856,scenario.product_141980_product_template,scenario.partner_90000,1,L20/W- INNER CORNER BOX,97005,,105,1,3.85
scenario.supplierinfo_857,scenario.product_141981_product_template,scenario.partner_90000,1,L20/BL- RC-PLUS NEXT INNER CORNER BOX,97025,,105,1,3.85
scenario.supplierinfo_858,scenario.product_141982_product_template,scenario.partner_90000,1,L20/BR- INSIDE CORNER BOX,535998255,,105,1,3.85
scenario.supplierinfo_859,scenario.product_141983_product_template,scenario.partner_90000,1,L20/SI- INSIDE CORNER BOX,535998285,,105,1,3.85
scenario.supplierinfo_869,scenario.product_141987_product_template,scenario.partner_90000,1,PD3N/WH/UP - COVER FRONT TEXT,PLA2202,,105,1,1.6
scenario.supplierinfo_870,scenario.product_141988_product_template,scenario.partner_90000,1,PD3N-UP/BR-RING (FOR BLIND),65369,,105,1,1.21
scenario.supplierinfo_871,scenario.product_141989_product_template,scenario.partner_90000,1,PD3N-UP/BE-RING (FOR BLIND),65370,,105,1,1.21
scenario.supplierinfo_872,scenario.product_141990_product_template,scenario.partner_90000,1,PD3N-UP/SI-RING (FOR BLIND),65371,,105,1,1.21
scenario.supplierinfo_880,scenario.product_141998_product_template,scenario.partner_90000,1,PD2N/FP/WH COVER FRONT RING,PLA2500,,105,1,1.38
scenario.supplierinfo_881,scenario.product_141999_product_template,scenario.partner_90000,1,PD3N-DE/BE-RING (FOR BLIND),65377,,105,1,1.21
scenario.supplierinfo_882,scenario.product_142000_product_template,scenario.partner_90000,1,PD3N-DE/BE-RING (FOR BLIND),65378,,105,1,1.21
scenario.supplierinfo_883,scenario.product_142001_product_template,scenario.partner_90000,1,PD3N-DE/SI-RING (FOR BLIND),65379,,105,1,1.21
scenario.supplierinfo_893,scenario.product_142010_product_template,scenario.partner_90000,1,PD2N-UP/M/12-48V/RR/HA6S1-BEG,94041,,105,1,33.03
scenario.supplierinfo_895,scenario.product_142012_product_template,scenario.partner_90000,1,"PD2N-UP/M-DALI/DSI-AP, weiss",94061,,105,1,53.58
scenario.supplierinfo_896,scenario.product_142013_product_template,scenario.partner_90000,1,PD2N-UP/W/360/DIM/MASTER - BEG,94051,,105,1,40.42
scenario.supplierinfo_901,scenario.product_142018_product_template,scenario.partner_90000,1,PD4N-M-UP-1C-BEG SWISS 9010,94014,,105,1,49.32
scenario.supplierinfo_696,scenario.product_141824_product_template,scenario.partner_90000,1,L18/M/W-SU-1C-MIC-BEG/SWISS,92687,,105,1,43.8
scenario.supplierinfo_701,scenario.product_141829_product_template,scenario.partner_90000,1,L18/W/180/MA/SU/HA6S1 SWISS-BEG,92689,,105,1,52.31
scenario.supplierinfo_706,scenario.product_141834_product_template,scenario.partner_90000,1,L18/W/180/SLA/SU/SWISS-BEG,92688,,105,1,35
scenario.supplierinfo_711,scenario.product_141839_product_template,scenario.partner_90000,1,L18/W/180/MA/24V/2RR/SU/SW-BEG,92690,,105,1,51.35
scenario.supplierinfo_1607,scenario.product_142021_product_template,scenario.partner_90000,1,PD3N-UP/HCR/3VR/MIC-BEG,92526,,105,1,37.81
scenario.supplierinfo_905,scenario.product_142022_product_template,scenario.partner_90000,1,PD3 S 360 NMU,65364,,105,1,34.39
scenario.supplierinfo_911,scenario.product_142027_product_template,scenario.partner_90000,1,PD3 S 360 NME,65365,,105,1,35.95
scenario.supplierinfo_973,scenario.product_141986_product_template,scenario.partner_90000,1,PD9/SI-RING 9006 (FOR BLIND),PLA1714,,105,1,0.53
scenario.supplierinfo_1648,scenario.product_142029_product_template,scenario.partner_90000,1,PD4N-DE-1C-BEG (PD3N) HCR,92548,,105,1,47.06
scenario.supplierinfo_918,scenario.product_142034_product_template,scenario.partner_90000,1,PD4N-CM/W/360/MA/HA6S1-BEG,94024,,105,1,57.32
scenario.supplierinfo_919,scenario.product_142035_product_template,scenario.partner_90000,1,PD4N-2/SL/UP-BEG SWISS,94034,,105,1,40.91
scenario.supplierinfo_922,scenario.product_142038_product_template,scenario.partner_90000,1,PD2 S 360 DE KNX/W,94070,,105,1,
scenario.supplierinfo_990,scenario.product_142219_product_template,scenario.partner_90000,1,L18 IP54 SOCKET METAL PLATE,MET426,,105,1,0.61
scenario.supplierinfo_1585,scenario.product_142080_product_template,scenario.partner_90000,1,PD9/WH/2VR-SWI PINT POWER,92954,,105,1,15.84
scenario.supplierinfo_995,scenario.product_142220_product_template,scenario.partner_90000,1,PD4/CLEAR-BLIND PLASTIC CABINET (SET),32701,,105,1,
scenario.supplierinfo_1027,scenario.product_142242_product_template,scenario.partner_90000,1,"Abdecklamellen für RC-plus next, schwarz",?????,,105,1,
scenario.supplierinfo_1028,scenario.product_142243_product_template,scenario.partner_90000,1,"Abdecklamellen für RC-plus next, silber",?????,,105,1,
scenario.supplierinfo_1034,scenario.product_142248_product_template,scenario.partner_90000,1,"Sockel für LC-plus, weiss",,,105,1,
scenario.supplierinfo_1059,scenario.product_142249_product_template,scenario.partner_90000,1,"PD2-M-DALI/DSI-AP, weiss",92280,,105,1,59.97
scenario.supplierinfo_1042,scenario.product_142250_product_template,scenario.partner_90000,1,PD9-M-DALI/DSI-DE,92980,,105,1,53.58
scenario.supplierinfo_1069,scenario.product_142321_product_template,scenario.partner_90000,1,PD3N-AP/HCR/3VR - BEG,92525,,105,1,32.41
scenario.supplierinfo_1071,scenario.product_142323_product_template,scenario.partner_90000,1,RAIL RC-SUPPRESSOR UNIT-BEG,10883,,105,1,3.04
scenario.supplierinfo_1009,scenario.product_142232_product_template,scenario.partner_90000,1,TERM-FEM. L20/W/BLOCK TERMINAL,SFI017,,105,1,0.58
scenario.supplierinfo_1010,scenario.product_142233_product_template,scenario.partner_90000,1,L20/W-JUNCTIONBOX-BOX ASSY,97006,,105,1,4.25
scenario.supplierinfo_975,scenario.product_142091_product_template,scenario.partner_90000,1,PD9/WH/FP/2VR/90 - BEG MINI,92987,,105,1,35.37
scenario.supplierinfo_976,scenario.product_142092_product_template,scenario.partner_90000,1,PD9/WH/FP/90/1C/PINT-BEG MINI,92904,,105,1,45.47
scenario.supplierinfo_977,scenario.product_142093_product_template,scenario.partner_90000,1,PD9/WH/FP-DIM - BEG-MINI-SENSOR,92910,,105,1,53.58
scenario.supplierinfo_978,scenario.product_142094_product_template,scenario.partner_90000,1,PD9/WH/FP/90/SLA - BEG MINI,92986,,105,1,36.77
scenario.supplierinfo_915,scenario.product_142031_product_template,scenario.partner_90000,1,PD4N-UP-1C-BEG (PD3N) HCR,92546,,105,1,43.85
scenario.supplierinfo_947,scenario.product_142063_product_template,scenario.partner_90000,1,PD2N-KNX-DIM-UP,94071,,105,1,
scenario.supplierinfo_951,scenario.product_142067_product_template,scenario.partner_90000,1,PD2 S MAX DE KNX/W,94074,,105,1,
scenario.supplierinfo_960,scenario.product_142075_product_template,scenario.partner_90000,1,PD2N-FP-M/DALI/M8-BEG,94060,,105,1,59.97
scenario.supplierinfo_961,scenario.product_142076_product_template,scenario.partner_90000,1,PD2 S 360 NME Master 2C,65401,,105,1,52.63
scenario.supplierinfo_926,scenario.product_142042_product_template,scenario.partner_90000,1,PD2 S 360 DE Dimm/W,94050,,105,1,
scenario.supplierinfo_929,scenario.product_142045_product_template,scenario.partner_90000,1,PD2N/M/12-48VAC-DC/RR/DE,94040,,105,1,48.47
scenario.supplierinfo_932,scenario.product_142048_product_template,scenario.partner_90000,1,PD4N-M-DUO-DIM-UP,94094,,105,1,66.55
scenario.supplierinfo_935,scenario.product_142051_product_template,scenario.partner_90000,1,PD4N-CM/W/360/DUO - BEG,94084,,105,1,66.55
scenario.supplierinfo_936,scenario.product_142052_product_template,scenario.partner_90000,1,PD2 S 360 NME Slave,65380,,105,1,36.01
scenario.supplierinfo_937,scenario.product_142053_product_template,scenario.partner_90000,1,PD2 S 360 NME Master 1C,65381,,105,1,46.62
scenario.supplierinfo_945,scenario.product_142061_product_template,scenario.partner_90000,1,PD4N-KNX-DIM-UP,94074,,105,1,
scenario.supplierinfo_56,scenario.product_141106_product_template,scenario.partner_90000,1,M2-130/BR/NVR/CE,92211,,105,1,
scenario.supplierinfo_59,scenario.product_141107_product_template,scenario.partner_90000,1,M2-130/BL/NVR/CE,92221,,105,1,
scenario.supplierinfo_57,scenario.product_141108_product_template,scenario.partner_90000,1,M2-230/BR/NVR/CE,92212,,105,1,
scenario.supplierinfo_268,scenario.product_141109_product_template,scenario.partner_90000,1,M2-270/BR/NVR/CE,92213,,105,1,
scenario.supplierinfo_60,scenario.product_141110_product_template,scenario.partner_90000,1,M2-230/BL/NVR/CE,92222,,105,1,
scenario.supplierinfo_269,scenario.product_141111_product_template,scenario.partner_90000,1,M2-270/BL/NVR/CE,92223,,105,1,
scenario.supplierinfo_300,scenario.product_141112_product_template,scenario.partner_90000,1,M2-230/W/NVR/IMP/CE,92255,,105,1,
scenario.supplierinfo_50,scenario.product_141100_product_template,scenario.partner_90000,1,M2-130/W/NVR/CE,92201,,105,1,
scenario.supplierinfo_51,scenario.product_141101_product_template,scenario.partner_90000,1,M2-230/W/NVR/CE,92202,,105,1,
scenario.supplierinfo_66,scenario.product_141116_product_template,scenario.partner_90000,1,AL2 SLU-s schwarz,RR 601 00 106417,,105,1,
scenario.supplierinfo_62,scenario.product_141115_product_template,scenario.partner_90000,1,AL2-L15/WH/NM/CE,RK 601 00 106400,,105,1,
scenario.supplierinfo_80,scenario.product_141131_product_template,scenario.partner_90000,1,CDS-R-LP-16A-BEG BOX,92365,,105,1,11.93
scenario.supplierinfo_155,scenario.product_141133_product_template,scenario.partner_90000,1,FL/L15-AL5/BL-HWFL02 RC-PLUS,92401,,105,1,18.01
